"Symbol","ListedDate","ListedYear","ABSymbol","HSymbol","EstablishDate","IpoDate","CompanyListedDate","IsIPO","TotalShares","IssuePrice","CurrencyCode","ClosePrice","ReturnRate","TurnoverRate1","TurnoverRate2","PE","PB"
"301512","2023-07-20","2023","","","2012-03-02","2023-07-10","2023-07-20","A","13333400","39.6600","CNY","86.010","1.168684","0.20632","0.82527","51.52","8.95"
"301515","2023-07-25","2023","","","1998-01-13","2023-07-11","2023-07-25","A","25000000","31.1600","CNY","41.140","0.320282","0.16735","0.70585","55.66","7.42"
"301516","2023-12-08","2023","","","1999-08-24","2023-11-29","2023-12-08","A","70175439","6.8700","CNY","28.600","3.163028","0.17234","0.78187","80.47","8.15"
"301517","2023-10-17","2023","","","2000-08-10","2023-09-27","2023-10-17","A","27006700","26.8700","CNY","74.200","1.761444","0.15389","0.78436","124.14","13.32"
"301518","2023-08-03","2023","","","2010-10-26","2023-07-24","2023-08-03","A","35050000","25.7500","CNY","34.820","0.352233","0.17476","0.73690","54.61","9.69"
"301519","2023-07-27","2023","","","2011-09-08","2023-07-17","2023-07-27","A","41160000","20.9300","CNY","34.110","0.629718","0.17822","0.74945","55.67","7.88"
"301520","2023-09-25","2023","","","2006-03-01","2023-09-14","2023-09-25","A","16666667","67.8800","CNY","74.000","0.090159","0.16691","0.70401","49.97","14.88"
"301522","2024-10-16","2024","","","2007-08-23","2024-09-30","2024-10-16","A","92966667","6.8800","CNY","79.850","10.606105","0.16019","0.84313","196.90","25.86"
"301525","2023-08-30","2023","","","2003-07-21","2023-08-21","2023-08-30","A","23590000","99.5700","CNY","123.010","0.235412","0.16957","0.71481","54.90","16.06"
"301526","2023-12-26","2023","","","1991-08-27","2023-12-15","2023-12-26","A","700000000","2.6600","CNY","6.620","1.488722","0.10371","0.71623","21.81","3.91"
"301528","2023-08-28","2023","","","2008-01-10","2023-08-15","2023-08-28","A","15500000","71.8000","CNY","128.210","0.785655","0.17691","0.77572","92.94","21.29"
"301529","2023-09-11","2023","","","2006-10-20","2023-08-29","2023-09-11","A","21209303","36.6000","CNY","64.260","0.755738","0.17842","0.78895","60.06","12.18"
"301533","2023-08-18","2023","","","2009-05-12","2023-08-03","2023-08-18","A","24576700","29.5000","CNY","75.500","1.559322","0.17959","0.81597","106.11","19.08"
"301535","2025-03-27","2025","","","2002-01-16","2025-03-14","2025-03-27","A","63794118","4.9200","CNY","24.060","3.890244","0.11327","0.80423","94.99","11.90"
"301536","2024-03-28","2024","","","2017-12-21","2024-03-18","2024-03-28","A","42112630","16.1600","CNY","48.100","1.976485","0.06579","0.77847","",""
"301538","2024-03-20","2024","","","2004-09-08","2024-03-11","2024-03-20","A","10000000","55.8200","CNY","105.970","0.898424","0.17830","0.75209","",""
"301539","2024-04-15","2024","","","2006-01-20","2024-04-01","2024-04-15","A","37000000","10.6400","CNY","35.980","2.381579","0.18236","0.76911","71.47","11.97"
"301548","2023-09-20","2023","","","2003-11-12","2023-09-07","2023-09-20","A","15000000","66.8000","CNY","79.780","0.194311","0.17170","0.72433","52.66","10.94"
"301550","2023-09-15","2023","","","2004-11-22","2023-09-04","2023-09-15","A","27500000","37.5600","CNY","55.080","0.466454","0.17826","0.75181","49.43","11.73"
"301551","2024-09-26","2024","","","2009-04-24","2024-09-13","2024-09-26","A","40010000","9.4000","CNY","39.370","3.188298","0.07222","0.81398","55.47","8.35"
"301552","2024-07-22","2024","","","2013-08-20","2024-07-11","2024-07-22","A","17000000","30.0000","CNY","69.200","1.306667","0.15594","0.77239","34.33","8.79"
"301555","2023-10-31","2023","","","2010-12-15","2023-10-20","2023-10-31","A","23066700","22.8800","CNY","68.300","1.985140","0.18642","0.78625","98.02","11.35"
"301556","2024-10-17","2024","","","2008-04-07","2024-10-08","2024-10-17","A","21320000","14.5000","CNY","130.510","8.000690","0.18483","0.85907","96.77","18.96"
"301557","2025-03-04","2025","","","2006-12-19","2025-02-18","2025-03-04","A","11080000","28.8800","CNY","89.990","2.115997","0.20921","0.83660","37.89","5.43"
"301558","2023-09-28","2023","","","2008-01-07","2023-09-19","2023-09-28","A","118460000","7.3300","CNY","18.950","1.585266","0.10928","0.77500","106.19","29.34"
"301559","2023-10-11","2023","","","2003-08-14","2023-09-22","2023-10-11","A","90000000","24.2200","CNY","23.950","-0.011148","0.07135","0.50657","20.31","5.69"
"301565","2024-06-20","2024","","","2018-11-19","2024-06-11","2024-06-20","A","60010000","11.8800","CNY","38.980","2.281145","0.10406","0.73877","75.62","9.75"
"301566","2023-12-29","2023","","","2011-03-17","2023-12-20","2023-12-29","A","60010000","8.9000","CNY","28.990","2.257303","0.09243","0.80855","65.61","16.91"
"301567","2024-01-16","2024","","","2007-11-09","2024-01-05","2024-01-16","A","18000000","21.4600","CNY","62.670","1.920317","0.20996","0.83986","",""
"301568","2023-11-28","2023","","","2010-11-15","2023-11-17","2023-11-28","A","25820000","23.2300","CNY","66.780","1.874731","0.18561","0.78269","59.29","18.36"
"301571","2024-08-21","2024","","","2014-01-08","2024-08-12","2024-08-21","A","44856477","11.1400","CNY","35.650","2.200180","0.14871","0.78271","50.45","5.21"
"301577","2024-01-24","2024","","","2003-09-12","2024-01-15","2024-01-24","A","11095149","36.5100","CNY","68.930","0.887976","0.19353","0.77203","",""
"301578","2023-12-28","2023","","","2009-05-06","2023-12-19","2023-12-28","A","12000000","48.9400","CNY","79.930","0.633224","0.18786","0.79246","43.28","12.76"
"301580","2024-06-26","2024","","","2007-03-15","2024-06-17","2024-06-26","A","19029382","44.9500","CNY","84.020","0.869188","0.18677","0.78771","43.52","5.97"
"301581","2025-01-03","2025","","","2012-06-12","2024-12-23","2025-01-03","A","20000000","27.5000","CNY","70.010","1.545818","0.19692","0.78767","",""
"301585","2024-12-20","2024","","","2010-12-30","2024-12-06","2024-12-20","A","20000000","23.9500","CNY","73.000","2.048017","0.19329","0.81532","63.01","13.49"
"301586","2024-08-28","2024","","","2004-03-30","2024-08-19","2024-08-28","A","20743876","18.0900","CNY","62.290","2.443339","0.18688","0.78823","50.42","6.14"
"301587","2024-04-08","2024","","","2001-05-31","2024-03-25","2024-04-08","A","36832010","21.7300","CNY","37.750","0.737230","0.14188","0.72122","40.90","4.54"
"301588","2024-03-13","2024","","","2004-06-16","2024-03-04","2024-03-13","A","29716939","14.5000","CNY","37.390","1.578621","0.14751","0.77645","",""
"301589","2024-02-08","2024","","","2008-04-29","2024-01-30","2024-02-08","A","12840000","126.8900","CNY","384.000","2.026243","0.10995","0.73317","",""
"301591","2024-02-28","2024","","","2001-06-15","2024-02-08","2024-02-28","A","21030000","19.4300","CNY","69.680","2.586207","0.18285","0.77124","",""
"301592","2024-10-24","2024","","","2017-11-10","2024-10-11","2024-10-24","A","17500000","29.4900","CNY","170.000","4.764666","0.19488","0.77952","130.33","29.49"
"301596","2024-05-13","2024","","","2009-02-06","2024-04-29","2024-05-13","A","13779518","25.9200","CNY","69.410","1.677855","0.19467","0.77867","39.61","8.91"
"301598","2024-12-20","2024","","","2006-05-15","2024-12-09","2024-12-20","A","14724306","38.4600","CNY","83.980","1.183567","0.18684","0.74735","51.43","11.75"
"301600","2024-09-11","2024","","","2008-07-11","2024-09-02","2024-09-11","A","17550000","39.8400","CNY","61.230","0.536898","0.17811","0.71195","33.67","8.68"
"301601","2025-01-15","2025","","","1998-12-08","2025-01-06","2025-01-15","A","35120000","11.8000","CNY","47.400","3.016949","0.17335","0.81250","",""
"301602","2025-01-22","2025","","","1982-11-15","2025-01-13","2025-01-22","A","64249446","6.7000","CNY","32.100","3.791045","0.10390","0.81244","",""
"301603","2024-07-10","2024","","","2009-05-05","2024-07-01","2024-07-10","A","30190000","26.5000","CNY","54.000","1.037736","0.15041","0.79173","38.55","5.28"
"301606","2024-07-26","2024","","","2012-03-16","2024-07-15","2024-07-26","A","41500000","21.2100","CNY","45.550","1.147572","0.05807","0.77198","48.77","10.82"
"301607","2024-09-04","2024","","","2011-08-10","2024-08-26","2024-09-04","A","27753643","14.0000","CNY","54.880","2.920000","0.16759","0.83178","63.17","10.55"
"301608","2024-08-01","2024","","","2009-06-04","2024-07-23","2024-08-01","A","22252700","44.5000","CNY","94.000","1.112360","0.15545","0.81808","48.02","8.32"
"301611","2024-08-16","2024","","","2009-04-27","2024-08-05","2024-08-16","A","75000000","8.0000","CNY","37.460","3.682500","0.10456","0.80832","199.52","22.18"
"301613","2024-10-25","2024","","","2015-12-18","2024-10-16","2024-10-25","A","23973600","27.7000","CNY","117.280","3.233935","0.19189","0.80931","59.46","15.72"
"301616","2025-03-27","2025","","","1994-04-26","2025-03-17","2025-03-27","A","20000000","20.8700","CNY","51.990","1.491136","0.19702","0.78808","44.75","4.51"
"301617","2024-12-11","2024","","","2008-08-06","2024-11-29","2024-12-11","A","25700000","27.7600","CNY","80.080","1.884726","0.19066","0.80414","45.21","10.18"
"301618","2024-09-30","2024","","","2009-11-04","2024-09-19","2024-09-30","A","16110000","21.1200","CNY","381.000","17.039773","0.22846","0.91383","297.56","42.03"
"301622","2024-12-04","2024","","","2011-06-28","2024-11-22","2024-12-04","A","28982970","22.3600","CNY","100.000","3.472272","0.18677","0.78770","83.80","15.73"
"301626","2024-10-24","2024","","","2007-07-25","2024-10-15","2024-10-24","A","28920000","21.2300","CNY","117.970","4.556759","0.15153","0.79706","88.51","17.79"
"301628","2024-10-31","2024","","","2004-05-31","2024-10-21","2024-10-31","A","18844000","28.1800","CNY","137.500","3.879347","0.21083","0.84333","113.81","20.31"
"301629","2025-03-24","2025","","","2003-12-25","2025-03-11","2025-03-24","A","10431819","52.2800","CNY","157.930","2.020849","0.19626","0.78505","71.02","9.18"
"301631","2024-11-22","2024","","","2011-12-07","2024-11-08","2024-11-22","A","16330000","72.9900","CNY","206.990","1.835868","0.15394","0.77155","52.00","13.33"
"301633","2024-11-07","2024","","","2015-09-28","2024-10-25","2024-11-07","A","13920000","37.9400","CNY","137.130","2.614391","0.19374","0.77496","88.29","20.04"
"301658","2025-04-02","2025","","","2013-06-07","2025-03-24","2025-04-02","A","41237114","11.8000","CNY","40.650","2.444915","0.07627","0.81213","64.75","6.32"
"301665","2025-04-11","2025","","","2004-04-29","2025-03-31","2100-01-01","A","45000000","10.2700","CNY","","","","","",""
"430017","2023-05-31","2023","","","2000-10-27","2023-05-16","2023-05-31","A","35190000","12.3000","CNY","10.890","-0.114634","0.12520","0.24339","",""
"430047","2020-11-24","2020","","","2004-06-03","2020-11-10","2020-11-24","A","42550000","6.0200","CNY","6.020","0.000000","0.07236","0.14300","",""
"430090","2021-08-09","2021","","","2008-07-31","2021-07-19","2021-08-09","A","28750000","2.9800","CNY","2.980","0.000000","0.14584","0.24133","",""
"430139","2022-10-28","2022","","","2001-04-28","2022-09-23","2022-10-28","A","46000000","13.5000","CNY","13.500","0.000000","0.07407","0.15134","",""
"430198","2020-07-27","2020","","","2001-08-15","2020-07-14","2020-07-27","A","12000000","18.1800","CNY","16.400","-0.097910","0.04859","0.09823","",""
"430300","2022-12-07","2022","","","2004-08-03","2022-11-25","2022-12-07","A","17250000","6.0000","CNY","8.010","0.335000","0.18543","0.32950","",""
"430418","2020-07-27","2020","","","1980-11-29","2020-07-03","2020-07-27","A","8000000","14.4500","CNY","12.440","-0.139100","0.04269","0.08647","",""
"430425","2023-01-30","2023","","","2007-10-18","2023-01-12","2023-01-30","A","10350000","12.8000","CNY","12.880","0.006250","0.10487","0.21168","",""
"430476","2022-10-14","2022","","","2006-11-29","2022-09-26","2022-10-14","A","11500000","10.8800","CNY","10.880","0.000000","0.13051","0.17651","",""
"430478","2023-02-23","2023","","","2007-10-25","2023-02-13","2023-02-23","A","10120000","12.6200","CNY","19.240","0.524564","0.21365","0.47529","",""
"430489","2020-07-27","2020","","","2006-04-25","2020-07-02","2020-07-27","A","21321800","9.5000","CNY","8.380","-0.117895","0.05046","0.08018","",""
"430510","2020-12-28","2020","","","2001-07-19","2020-12-14","2020-12-28","A","8050000","6.3900","CNY","6.390","0.000000","0.01429","0.04738","",""
"430556","2023-03-17","2023","","","1994-01-24","2023-03-06","2023-03-17","A","41400000","3.7000","CNY","3.700","0.000000","0.13906","0.28828","",""
"430564","2022-06-17","2022","","","1999-04-09","2022-05-30","2022-06-17","A","21115443","8.0500","CNY","8.050","0.000000","0.11975","0.47035","",""
"430685","2022-10-10","2022","","","2001-11-21","2022-09-20","2022-10-10","A","25518500","15.0000","CNY","13.300","-0.113333","0.05299","0.12364","",""
"430718","2022-12-22","2022","","","2009-07-14","2022-12-12","2022-12-22","A","26066700","6.5000","CNY","5.690","-0.124615","0.07443","0.28890","",""
"600000","1999-11-10","1999","","","1992-10-19","1999-09-23","1999-11-10","A","400000000","10.0000","CNY","27.750","1.775000","0.07223","0.54402","77.82","20.06"
"600001","1998-01-22","1998","","","1998-01-19","1997-12-19","1998-01-22","A","350000000","7.5000","CNY","7.910","0.054667","0.08796","0.34123","19.82","7.44"
"600002","1998-04-08","1998","","","1998-03-18","1998-03-03","1998-04-08","A","350000000","5.0000","CNY","5.250","0.050000","0.06569","0.40665","18.90","4.95"
"600003","1999-08-10","1999","","","1999-07-21","1999-07-05","1999-08-10","A","300000000","4.0000","CNY","6.820","0.705000","0.12464","0.63004","57.77","4.37"
"600004","2003-04-28","2003","","","2000-09-19","2003-04-14","2003-04-28","A","400000000","5.8800","CNY","8.750","0.488095","0.18747","0.46867","30.52","7.29"
"600005","1999-08-03","1999","","","1997-11-07","1999-07-02","1999-08-03","A","320000000","4.3000","CNY","4.860","0.130233","0.04007","0.30914","18.23","3.35"
"600006","1999-07-27","1999","","","1999-07-21","1999-06-28","1999-07-27","A","300000000","5.1000","CNY","6.700","0.313725","0.10725","0.43290","27.94","9.85"
"600007","1999-03-12","1999","","","1997-10-15","1999-01-27","1999-03-12","A","160000000","5.4600","CNY","5.850","0.071429","0.06959","0.36271","18.20","4.13"
"600008","2000-04-27","2000","","","1999-08-31","2000-04-10","2000-04-27","A","300000000","8.9800","CNY","17.420","0.939866","0.06268","0.57461","48.93","16.94"
"600009","1998-02-18","1998","","","1998-02-11","1998-01-15","1998-02-18","A","300000000","6.4100","CNY","9.050","0.411856","0.14817","0.49391","25.30","9.08"
"600010","2001-03-09","2001","","","1999-06-29","2001-02-14","2001-03-09","A","350000000","5.1800","CNY","6.400","0.235521","0.14787","0.52811","31.78","5.71"
"600011","2001-12-06","2001","","00902","1994-06-30","2001-11-15","2001-12-06","A","350000000","7.9500","CNY","13.640","0.715723","0.02057","0.84198","30.95","3.63"
"600012","2003-01-07","2003","","00995","1996-08-15","2002-12-23","2003-01-07","A","250000000","2.2000","CNY","4.330","0.968182","0.08970","0.59511","28.94","2.49"
"600015","2003-09-12","2003","","","1992-10-14","2003-08-26","2003-09-12","A","1000000000","5.6000","CNY","7.150","0.276786","0.13720","0.48021","35.47","6.95"
"600016","2000-12-19","2000","","01988","1996-02-07","2000-11-27","2000-12-19","A","350000000","11.8000","CNY","18.560","0.572881","0.09036","0.44672","136.81","20.95"
"600017","2006-10-17","2006","","","2002-07-15","2006-09-26","2006-10-17","A","230000000","4.7000","CNY","6.450","0.372340","0.21567","0.73843","26.60","4.04"
"600018","2000-07-19","2000","","","1998-11-19","2000-07-03","2000-07-19","A","123000000","11.9800","CNY","20.000","0.669449","0.05205","0.55903","",""
"600018","2006-10-26","2006","","","2005-07-08","2006-10-19","2006-10-26","A","2421710550","3.6700","CNY","3.790","0.032698","0.01542","0.13363","",""
"600019","2000-12-12","2000","","","2000-02-03","2000-11-20","2000-12-12","A","1877000000","4.1800","CNY","6.090","0.456938","0.02496","0.69387","33.49","5.33"
"600020","2003-08-08","2003","","","2000-12-28","2003-07-24","2003-08-08","A","280000000","6.3600","CNY","7.620","0.198113","0.11517","0.43188","26.07","4.58"
"600021","2003-10-29","2003","","","1998-06-04","2003-10-14","2003-10-29","A","240000000","5.8000","CNY","8.670","0.494828","0.08837","0.57569","32.71","3.00"
"600022","2004-06-29","2004","","","2000-12-29","2004-06-14","2004-06-29","A","220000000","6.3600","CNY","6.370","0.001572","0.06592","0.28168","10.03","3.34"
"600023","2013-12-19","2013","","","1992-03-14","2013-12-08","2013-12-19","A","1072092605","5.5300","CNY","8.880","0.605787","0.03047","0.45623","",""
"600025","2017-12-15","2017","","","2001-02-08","2017-12-05","2017-12-15","A","1800000000","2.1700","CNY","3.120","0.437788","0.00018","0.00180","110.51","1.67"
"600026","2002-05-23","2002","","01138","1994-05-03","2002-05-13","2002-05-23","A","350000000","2.3600","CNY","4.440","0.881356","0.08071","0.76702","42.04","2.90"
"600027","2005-02-03","2005","","01071","1994-06-28","2005-01-24","2005-02-03","A","765000000","2.5200","CNY","4.510","0.789683","0.03268","0.69167","26.53","3.00"
"600028","2001-08-08","2001","","00386","2000-02-25","2001-07-16","2001-08-08","A","2800000000","4.2200","CNY","4.360","0.033175","0.00781","0.43997","23.40","3.13"
"600029","2003-07-25","2003","","01055","1995-03-25","2003-07-10","2003-07-25","A","1000000000","2.7000","CNY","3.880","0.437037","0.13445","0.58810","33.06","1.91"
"600030","2003-01-06","2003","","06030","1995-10-25","2002-12-17","2003-01-06","A","400000000","4.5000","CNY","5.010","0.113333","0.07829","0.48572","19.69","3.74"
"600031","2003-07-03","2003","","","2000-12-08","2003-06-18","2003-07-03","A","60000000","15.5600","CNY","21.300","0.368895","0.14090","0.56361","24.36","10.85"
"600032","2021-05-25","2021","","","2002-08-01","2021-05-10","2021-05-25","A","208000000","3.5100","CNY","5.050","0.438746","0.00064","0.00644","37.02","1.60"
"600033","2001-02-09","2001","","","1999-06-28","2001-01-05","2001-02-09","A","200000000","6.6600","CNY","8.850","0.328829","0.15429","0.52844","106.70","7.82"
"600035","2004-03-10","2004","","","2000-11-22","2004-02-24","2004-03-10","A","280000000","3.0000","CNY","6.090","1.030000","0.16230","0.54003","48.39","4.79"
"600036","2002-04-09","2002","","03968","1987-03-31","2002-03-27","2002-04-09","A","1500000000","7.3000","CNY","10.660","0.460274","0.07256","0.69018","42.51","11.89"
"600037","2001-02-08","2001","","","1999-09-29","2001-01-04","2001-02-08","A","80000000","15.5000","CNY","28.450","0.835484","0.16845","0.56851","84.11","26.10"
"600038","2000-12-18","2000","","","1999-07-30","2000-11-22","2000-12-18","A","60000000","7.8500","CNY","18.790","1.393631","0.25570","0.63926","84.05","19.95"
"600039","2003-03-25","2003","","","1999-12-28","2003-03-10","2003-03-25","A","100000000","6.8700","CNY","9.070","0.320233","0.18860","0.47150","33.14","7.81"
"600048","2006-07-31","2006","","","1992-09-14","2006-07-19","2006-07-31","A","150000000","13.9500","CNY","20.210","0.448746","0.17021","0.78014","27.32","11.70"
"600050","2002-10-09","2002","","","2001-12-31","2002-09-20","2002-10-09","A","5000000000","2.3000","CNY","2.870","0.247826","0.06624","0.47445","33.84","2.33"
